booking_id,passenger_id,flight_id,booking_date,seat_class,booking_status,ticket_price,tax,discount,final_amount,payment_status
BK02213,PS00946,FL0169,2026-06-04 03:25:00,Economy,Confirmed,4663,839.34,1500,4002.34,Paid
BK02214,PS00359,FL0062,2026-05-29 15:03:00,Economy,Confirmed,4968,894.24,1500,4362.24,Paid
BK02215,PS00558,FL0178,2026-07-31 05:45:00,Economy,Confirmed,6914,1244.52,0,8158.52,Paid
BK02216,PS00286,FL0122,2026-07-23 17:13:00,Premium Economy,Confirmed,11888,2139.84,2000,12027.84,Paid
BK02217,PS00021,FL0171,2026-05-25 05:03:00,Business,Confirmed,16451,2961.18,0,19412.18,Paid
BK02218,PS00476,FL0108,2026-08-08 00:15:00,Economy,Confirmed,4083,734.94,1000,3817.9400000000005,Paid
BK02219,PS00753,FL0010,2026-08-27 08:16:00,Economy,Confirmed,3045,548.1,1500,2093.1,Paid
BK02220,PS00835,FL0109,2026-08-18 12:40:00,Economy,Confirmed,7036,1266.48,1000,7302.48,Paid
BK02221,PS00624,FL0124,2026-05-30 10:29:00,Economy,Confirmed,6363,1145.34,0,7508.34,Paid
BK02222,PS00423,FL0120,2026-06-02 09:57:00,Economy,Confirmed,3672,660.96,500,3832.96,Paid
BK02223,PS00138,FL0024,2026-05-30 00:58:00,Economy,Confirmed,5999,1079.82,1000,6078.82,Paid
BK02224,PS00539,FL0129,2026-07-25 14:26:00,Economy,Confirmed,3315,596.7,500,3411.7,Paid
BK02225,PS00620,FL0048,2026-07-22 14:03:00,Premium Economy,Confirmed,8172,1470.96,500,9142.96,Paid
BK02226,PS00958,FL0031,2026-07-28 21:40:00,Business,Confirmed,19036,3426.48,2000,20462.48,Paid
BK02227,PS00733,FL0112,2026-05-28 07:16:00,Business,Confirmed,13976,2515.68,500,15991.68,Paid
BK02228,PS00127,FL0093,2026-06-28 04:38:00,Premium Economy,Pending,10248,1844.64,0,12092.64,Refunded
BK02229,PS00871,FL0104,2026-08-01 18:18:00,Economy,Confirmed,6226,1120.68,1000,6346.68,Paid
BK02230,PS00645,FL0094,2026-07-25 00:32:00,Premium Economy,Confirmed,11942,2149.56,500,13591.56,Paid
BK02231,PS00051,FL0092,2026-06-02 05:58:00,Economy,Confirmed,7888,1419.84,1500,7807.84,Paid
BK02232,PS00061,FL0035,2026-06-25 06:28:00,Economy,Confirmed,6500,1170.0,500,7170.0,Paid
BK02233,PS00960,FL0067,2026-07-05 07:45:00,Business,Confirmed,21372,3846.96,2000,23218.96,Pending
BK02234,PS00378,FL0194,2026-06-02 00:50:00,Economy,Confirmed,7195,1295.1,500,7990.1,Paid
BK02235,PS00921,FL0197,2026-05-05 21:29:00,Economy,Confirmed,6898,1241.64,1500,6639.64,Paid
BK02236,PS00222,FL0160,2026-04-28 22:27:00,Premium Economy,Confirmed,8938,1608.84,0,10546.84,Pending
BK02237,PS00967,FL0061,2026-05-12 00:46:00,Economy,Confirmed,4372,786.96,500,4658.96,Paid
BK02238,PS00447,FL0066,2026-07-30 11:58:00,Economy,Confirmed,6854,1233.72,1500,6587.72,Paid
BK02239,PS00421,FL0150,2026-06-21 03:32:00,Economy,Confirmed,7848,1412.64,1000,8260.64,Paid
BK02240,PS00635,FL0017,2026-08-10 23:37:00,Economy,Confirmed,7860,1414.8,1000,8274.8,Paid
BK02241,PS00069,FL0082,2026-05-05 08:26:00,First,Confirmed,33995,6119.1,1000,39114.1,Paid
BK02242,PS00958,FL0194,2026-07-13 00:50:00,Economy,Confirmed,5380,968.4,0,6348.4,Pending
BK02243,PS00754,FL0185,2026-07-11 18:30:00,Economy,Confirmed,3402,612.36,500,3514.36,Paid
BK02244,PS00311,FL0008,2026-05-13 06:29:00,Economy,Confirmed,6903,1242.54,500,7645.54,Paid
BK02245,PS00281,FL0108,2026-04-26 00:15:00,Premium Economy,Confirmed,10088,1815.84,0,11903.84,Paid
BK02246,PS00591,FL0059,2026-07-12 09:22:00,Economy,Confirmed,6115,1100.7,0,7215.7,Paid
BK02247,PS00656,FL0101,2026-05-26 07:59:00,Economy,Pending,6673,1201.14,1500,6374.14,Paid
BK02248,PS00596,FL0123,2026-05-20 22:04:00,Economy,Confirmed,5178,932.04,2000,4110.04,Refunded
BK02249,PS00806,FL0079,2026-07-04 06:37:00,Economy,Confirmed,5351,963.18,500,5814.18,Paid
BK02250,PS00052,FL0006,2026-08-17 13:15:00,Premium Economy,Confirmed,10693,1924.74,2000,10617.74,Paid
BK02251,PS00953,FL0011,2026-07-01 11:29:00,Economy,Confirmed,7727,1390.86,1500,7617.860000000001,Paid
BK02252,PS00211,FL0102,2026-06-11 05:22:00,Economy,Confirmed,3180,572.4,0,3752.4,Paid
BK02253,PS00965,FL0030,2026-06-21 02:37:00,Economy,Cancelled,3220,579.6,1500,2299.6,Paid
BK02254,PS00435,FL0035,2026-05-10 06:28:00,Economy,Confirmed,3052,549.36,2000,1601.3600000000001,Paid
BK02255,PS00656,FL0190,2026-06-24 03:45:00,Economy,Confirmed,6251,1125.18,500,6876.18,Paid
BK02256,PS00488,FL0082,2026-05-22 08:26:00,Economy,Confirmed,6816,1226.88,500,7542.88,Paid
BK02257,PS00939,FL0069,2026-06-15 19:41:00,Economy,Confirmed,4184,753.12,0,4937.12,Paid
BK02258,PS00309,FL0017,2026-06-29 23:37:00,Economy,Confirmed,5882,1058.76,2000,4940.76,Paid
BK02259,PS00320,FL0186,2026-06-15 20:37:00,Economy,Confirmed,4358,784.44,1000,4142.4400000000005,Paid
BK02260,PS00736,FL0072,2026-05-18 17:37:00,Business,Confirmed,22944,4129.92,1500,25573.92,Paid
BK02261,PS00338,FL0130,2026-06-02 20:06:00,Premium Economy,Confirmed,8768,1578.24,0,10346.24,Paid
BK02262,PS00288,FL0083,2026-06-29 22:15:00,Premium Economy,Confirmed,8391,1510.38,2000,7901.380000000001,Pending
BK02263,PS00045,FL0152,2026-07-22 20:30:00,Economy,Confirmed,4557,820.26,1000,4377.26,Paid
BK02264,PS00466,FL0052,2026-05-23 12:00:00,Economy,Confirmed,7583,1364.94,0,8947.94,Paid
BK02265,PS00553,FL0190,2026-06-28 03:45:00,Economy,Confirmed,3991,718.38,1500,3209.38,Paid
BK02266,PS00866,FL0053,2026-07-29 12:43:00,Economy,Confirmed,4095,737.1,1500,3332.1000000000004,Paid
BK02267,PS00475,FL0074,2026-07-21 06:58:00,Economy,Confirmed,4512,812.16,2000,3324.16,Paid
BK02268,PS00435,FL0054,2026-07-30 02:06:00,Economy,Cancelled,3384,609.12,2000,1993.12,Pending
BK02269,PS00821,FL0094,2026-06-26 00:32:00,First,Confirmed,38794,6982.92,1000,44776.92,Paid
BK02270,PS00064,FL0090,2026-08-17 15:56:00,Economy,Confirmed,6039,1087.02,1500,5626.02,Pending
BK02271,PS00982,FL0045,2026-04-10 16:07:00,Economy,Confirmed,6161,1108.98,1500,5769.98,Paid
BK02272,PS00752,FL0167,2026-07-17 14:12:00,Premium Economy,Confirmed,9241,1663.38,1500,9404.380000000001,Paid
BK02273,PS00748,FL0141,2026-07-24 17:46:00,Economy,Confirmed,5880,1058.4,1000,5938.4,Paid
BK02274,PS00391,FL0018,2026-06-02 12:17:00,Economy,Pending,5446,980.28,1000,5426.28,Paid
BK02275,PS00827,FL0050,2026-06-03 20:22:00,Economy,Confirmed,6829,1229.22,1000,7058.22,Paid
BK02276,PS00133,FL0049,2026-05-07 22:38:00,Economy,Confirmed,4388,789.84,0,5177.84,Paid
BK02277,PS00118,FL0035,2026-04-18 06:28:00,Economy,Confirmed,6039,1087.02,2000,5126.02,Paid
BK02278,PS00939,FL0136,2026-07-08 23:03:00,Economy,Confirmed,4707,847.26,0,5554.26,Paid
BK02279,PS00791,FL0049,2026-07-27 22:38:00,Economy,Confirmed,3199,575.82,1500,2274.82,Pending
BK02280,PS00292,FL0141,2026-06-24 17:46:00,Economy,Confirmed,3017,543.06,1500,2060.06,Pending
BK02281,PS00428,FL0108,2026-05-11 00:15:00,Economy,Confirmed,6730,1211.4,500,7441.4,Paid
BK02282,PS00903,FL0116,2026-05-30 20:26:00,Business,Confirmed,23907,4303.26,1500,26710.260000000002,Paid
BK02283,PS00109,FL0059,2026-06-26 09:22:00,Business,Confirmed,19105,3438.9,0,22543.9,Paid
BK02284,PS00484,FL0099,2026-05-18 07:40:00,Economy,Confirmed,4425,796.5,0,5221.5,Paid
BK02285,PS00350,FL0159,2026-06-28 15:34:00,Economy,Confirmed,4008,721.44,1500,3229.4400000000005,Paid
BK02286,PS00401,FL0096,2026-05-07 08:34:00,Economy,Confirmed,3909,703.62,2000,2612.62,Paid
BK02287,PS00062,FL0150,2026-08-25 03:32:00,Economy,Confirmed,7171,1290.78,2000,6461.780000000001,Paid
BK02288,PS00961,FL0018,2026-06-18 12:17:00,Economy,Confirmed,6046,1088.28,0,7134.28,Paid
BK02289,PS00369,FL0031,2026-05-30 21:40:00,Business,Confirmed,20551,3699.18,0,24250.18,Pending
BK02290,PS00991,FL0113,2026-06-23 17:52:00,Economy,Confirmed,7756,1396.08,1500,7652.08,Paid
BK02291,PS00153,FL0128,2026-07-29 15:49:00,Economy,Confirmed,7784,1401.12,0,9185.119999999999,Pending
BK02292,PS00361,FL0094,2026-05-11 00:32:00,Economy,Pending,4257,766.26,1500,3523.26,Paid
BK02293,PS00117,FL0102,2026-04-15 05:22:00,Economy,Confirmed,6701,1206.18,2000,5907.18,Paid
BK02294,PS00959,FL0086,2026-07-06 09:13:00,Economy,Confirmed,7611,1369.98,0,8980.98,Paid
BK02295,PS00880,FL0142,2026-05-23 00:45:00,Economy,Confirmed,4843,871.74,1500,4214.74,Pending
BK02296,PS00788,FL0196,2026-05-19 12:42:00,Economy,Confirmed,3077,553.86,0,3630.86,Paid
BK02297,PS00215,FL0148,2026-07-18 07:02:00,Economy,Confirmed,6893,1240.74,1000,7133.74,Paid
BK02298,PS00674,FL0096,2026-05-25 08:34:00,Economy,Confirmed,7444,1339.92,0,8783.92,Paid
BK02299,PS00551,FL0076,2026-04-27 04:55:00,Economy,Confirmed,7082,1274.76,0,8356.76,Paid
BK02300,PS00519,FL0160,2026-06-14 22:27:00,Economy,Confirmed,3190,574.2,500,3264.2,Paid
BK02301,PS00542,FL0015,2026-05-25 09:39:00,Economy,Pending,6951,1251.18,1500,6702.18,Paid
BK02302,PS00802,FL0153,2026-06-26 05:35:00,Business,Confirmed,24616,4430.88,2000,27046.88,Paid
BK02303,PS00039,FL0062,2026-05-22 15:03:00,Business,Confirmed,13121,2361.78,500,14982.78,Refunded
BK02304,PS00734,FL0080,2026-05-17 15:20:00,Economy,Confirmed,5497,989.46,0,6486.46,Paid
BK02305,PS00521,FL0023,2026-06-07 19:57:00,Economy,Confirmed,7470,1344.6,500,8314.6,Paid
BK02306,PS00341,FL0195,2026-04-28 03:27:00,Economy,Confirmed,4906,883.08,1000,4789.08,Refunded
BK02307,PS00343,FL0172,2026-08-16 19:34:00,Economy,Confirmed,3056,550.08,2000,1606.08,Paid
BK02308,PS00027,FL0073,2026-04-27 18:43:00,Business,Pending,14816,2666.88,500,16982.88,Paid
BK02309,PS00219,FL0186,2026-05-24 20:37:00,Economy,Pending,7278,1310.04,500,8088.040000000001,Paid
BK02310,PS00531,FL0105,2026-08-22 17:34:00,Economy,Confirmed,4786,861.48,1500,4147.48,Paid
BK02311,PS00463,FL0082,2026-05-24 08:26:00,Economy,Confirmed,7193,1294.74,1500,6987.74,Pending
BK02312,PS00329,FL0166,2026-06-29 05:16:00,Economy,Confirmed,6030,1085.4,1500,5615.4,Paid
BK02313,PS00453,FL0005,2026-07-14 20:50:00,Economy,Confirmed,6945,1250.1,1500,6695.1,Pending
BK02314,PS00281,FL0016,2026-06-20 20:33:00,Economy,Confirmed,4391,790.38,2000,3181.38,Paid
BK02315,PS00741,FL0180,2026-08-14 15:18:00,First,Confirmed,30346,5462.28,1500,34308.28,Paid
BK02316,PS00289,FL0145,2026-08-17 18:47:00,First,Confirmed,27446,4940.28,500,31886.28,Paid
BK02317,PS00876,FL0043,2026-07-14 18:47:00,Economy,Confirmed,6533,1175.94,2000,5708.9400000000005,Paid
BK02318,PS00985,FL0131,2026-07-20 17:22:00,Premium Economy,Cancelled,9720,1749.6,2000,9469.6,Paid
BK02319,PS00904,FL0134,2026-06-24 01:26:00,Economy,Confirmed,6886,1239.48,0,8125.48,Paid
BK02320,PS00067,FL0184,2026-07-13 17:10:00,Economy,Confirmed,3283,590.94,2000,1873.94,Paid
BK02321,PS00106,FL0136,2026-07-16 23:03:00,Economy,Confirmed,4349,782.82,0,5131.82,Paid
BK02322,PS00863,FL0168,2026-05-21 22:45:00,Economy,Confirmed,7123,1282.14,1000,7405.139999999999,Paid
BK02323,PS00833,FL0195,2026-07-31 03:27:00,Premium Economy,Confirmed,11783,2120.94,2000,11903.94,Paid
BK02324,PS00239,FL0119,2026-07-30 21:39:00,Economy,Pending,6319,1137.42,1000,6456.42,Paid
BK02325,PS00743,FL0069,2026-08-08 19:41:00,Economy,Confirmed,3752,675.36,0,4427.36,Paid
BK02326,PS00245,FL0060,2026-06-24 18:02:00,First,Confirmed,25646,4616.28,2000,28262.28,Paid
BK02327,PS00642,FL0135,2026-05-18 14:31:00,Economy,Confirmed,3269,588.42,1500,2357.42,Paid
BK02328,PS00210,FL0125,2026-07-21 02:17:00,Business,Confirmed,22769,4098.42,2000,24867.42,Paid
BK02329,PS00249,FL0175,2026-05-27 21:09:00,Economy,Confirmed,3546,638.28,2000,2184.2799999999997,Paid
BK02330,PS00939,FL0114,2026-08-06 10:17:00,Economy,Confirmed,3539,637.02,1500,2676.0200000000004,Paid
BK02331,PS00570,FL0062,2026-05-15 15:03:00,Premium Economy,Confirmed,8683,1562.94,1500,8745.94,Paid
BK02332,PS00240,FL0113,2026-05-08 17:52:00,Economy,Confirmed,3786,681.48,1000,3467.4799999999996,Paid
BK02333,PS00486,FL0161,2026-05-31 02:19:00,Economy,Confirmed,3896,701.28,0,4597.28,Paid
BK02334,PS00063,FL0102,2026-07-20 05:22:00,First,Confirmed,26685,4803.3,2000,29488.3,Paid
BK02335,PS00858,FL0035,2026-07-06 06:28:00,First,Confirmed,32899,5921.82,1500,37320.82,Paid
BK02336,PS00997,FL0162,2026-05-21 03:58:00,Business,Pending,13482,2426.76,1000,14908.76,Pending
BK02337,PS00456,FL0012,2026-07-14 00:34:00,Economy,Confirmed,5769,1038.42,1000,5807.42,Paid
BK02338,PS00409,FL0189,2026-05-09 21:05:00,Economy,Confirmed,3664,659.52,1000,3323.5200000000004,Paid
BK02339,PS00097,FL0081,2026-06-08 22:44:00,Premium Economy,Confirmed,9463,1703.34,1000,10166.34,Paid
BK02340,PS00149,FL0011,2026-06-14 11:29:00,Economy,Confirmed,3006,541.08,2000,1547.08,Refunded
BK02341,PS00684,FL0036,2026-05-30 03:29:00,Economy,Confirmed,5807,1045.26,1500,5352.26,Paid
BK02342,PS00862,FL0078,2026-05-16 03:40:00,Premium Economy,Confirmed,11363,2045.34,1000,12408.34,Paid
BK02343,PS00547,FL0105,2026-05-14 17:34:00,Economy,Cancelled,3687,663.66,1500,2850.66,Paid
BK02344,PS00590,FL0129,2026-06-16 14:26:00,First,Confirmed,30285,5451.3,1000,34736.3,Paid
BK02345,PS00904,FL0085,2026-06-28 10:09:00,Economy,Confirmed,3202,576.36,500,3278.36,Paid
BK02346,PS00277,FL0192,2026-05-08 01:08:00,Premium Economy,Confirmed,10608,1909.44,0,12517.44,Paid
BK02347,PS00465,FL0155,2026-06-01 02:26:00,Economy,Pending,3854,693.72,500,4047.7200000000003,Paid
BK02348,PS00014,FL0156,2026-08-17 05:36:00,Economy,Confirmed,7339,1321.02,1500,7160.02,Paid
BK02349,PS00908,FL0070,2026-05-25 23:15:00,Economy,Pending,3683,662.94,500,3845.9400000000005,Paid
BK02350,PS00891,FL0089,2026-04-25 02:43:00,Business,Confirmed,12539,2257.02,1500,13296.02,Paid
BK02351,PS00385,FL0066,2026-05-26 11:58:00,Economy,Confirmed,3126,562.68,1000,2688.68,Paid
BK02352,PS00656,FL0102,2026-05-06 05:22:00,First,Confirmed,30230,5441.4,1000,34671.4,Paid
BK02353,PS00615,FL0062,2026-08-01 15:03:00,Economy,Confirmed,5126,922.68,0,6048.68,Paid
BK02354,PS00167,FL0008,2026-04-25 06:29:00,Economy,Confirmed,7149,1286.82,500,7935.82,Paid
BK02355,PS00616,FL0169,2026-07-06 03:25:00,Economy,Confirmed,5121,921.78,500,5542.78,Paid
BK02356,PS00659,FL0144,2026-05-20 13:04:00,Premium Economy,Confirmed,8459,1522.62,2000,7981.619999999999,Paid
BK02357,PS00689,FL0005,2026-08-12 20:50:00,Economy,Confirmed,6677,1201.86,1000,6878.86,Paid
BK02358,PS00714,FL0145,2026-05-05 18:47:00,Economy,Confirmed,3402,612.36,500,3514.36,Paid
BK02359,PS00338,FL0181,2026-06-16 04:53:00,Economy,Confirmed,6054,1089.72,1500,5643.72,Paid
BK02360,PS00810,FL0079,2026-04-21 06:37:00,Economy,Pending,4715,848.7,500,5063.7,Paid
BK02361,PS00688,FL0174,2026-06-04 15:35:00,Economy,Confirmed,7433,1337.94,0,8770.94,Paid
BK02362,PS00950,FL0106,2026-05-18 05:43:00,Economy,Confirmed,7489,1348.02,0,8837.02,Paid
BK02363,PS00115,FL0120,2026-08-02 09:57:00,Economy,Confirmed,6382,1148.76,2000,5530.76,Paid
BK02364,PS00620,FL0031,2026-05-29 21:40:00,Business,Confirmed,23171,4170.78,2000,25341.78,Paid
BK02365,PS00596,FL0197,2026-05-12 21:29:00,Economy,Confirmed,6844,1231.92,500,7575.92,Paid
BK02366,PS00353,FL0002,2026-08-12 23:18:00,Economy,Pending,4498,809.64,1500,3807.6400000000003,Paid
BK02367,PS00956,FL0063,2026-07-11 14:45:00,Economy,Confirmed,7105,1278.9,1000,7383.9,Paid
BK02368,PS00170,FL0181,2026-05-07 04:53:00,Economy,Pending,5756,1036.08,1500,5292.08,Pending
BK02369,PS00093,FL0162,2026-06-26 03:58:00,Economy,Confirmed,4884,879.12,0,5763.12,Paid
BK02370,PS00688,FL0069,2026-06-22 19:41:00,Economy,Confirmed,7038,1266.84,1500,6804.84,Paid
BK02371,PS00687,FL0051,2026-08-03 12:34:00,Economy,Confirmed,4993,898.74,0,5891.74,Paid
BK02372,PS00078,FL0073,2026-08-09 18:43:00,Economy,Confirmed,6398,1151.64,1000,6549.64,Paid
BK02373,PS00968,FL0167,2026-05-30 14:12:00,Economy,Confirmed,3075,553.5,2000,1628.5,Paid
BK02374,PS00596,FL0093,2026-07-14 04:38:00,Economy,Cancelled,7362,1325.16,1500,7187.16,Paid
BK02375,PS00706,FL0103,2026-05-19 05:06:00,Premium Economy,Confirmed,11210,2017.8,1000,12227.8,Paid
BK02376,PS00155,FL0001,2026-07-29 03:57:00,Business,Confirmed,15903,2862.54,500,18265.54,Paid
BK02377,PS00783,FL0117,2026-07-06 18:39:00,Economy,Confirmed,4964,893.52,2000,3857.5200000000004,Paid
BK02378,PS00402,FL0158,2026-08-12 12:48:00,Economy,Confirmed,4664,839.52,2000,3503.5200000000004,Paid
BK02379,PS00594,FL0011,2026-07-01 11:29:00,Economy,Confirmed,4969,894.42,0,5863.42,Paid
BK02380,PS00617,FL0160,2026-08-10 22:27:00,Economy,Pending,4169,750.42,1000,3919.42,Paid
BK02381,PS00375,FL0020,2026-05-18 09:31:00,Economy,Confirmed,4275,769.5,1000,4044.5,Paid
BK02382,PS00511,FL0187,2026-07-31 08:25:00,Economy,Confirmed,6246,1124.28,500,6870.28,Paid
BK02383,PS00894,FL0114,2026-06-14 10:17:00,Economy,Pending,3900,702.0,1000,3602.0,Paid
BK02384,PS00206,FL0075,2026-07-21 02:47:00,Premium Economy,Confirmed,9653,1737.54,500,10890.54,Paid
BK02385,PS00111,FL0076,2026-05-21 04:55:00,Economy,Confirmed,5125,922.5,1000,5047.5,Pending
BK02386,PS00921,FL0027,2026-05-16 12:01:00,Economy,Confirmed,6004,1080.72,500,6584.72,Paid
BK02387,PS00779,FL0138,2026-07-05 23:02:00,Business,Confirmed,24821,4467.78,1500,27788.78,Paid
BK02388,PS00833,FL0094,2026-05-13 00:32:00,Economy,Confirmed,3453,621.54,2000,2074.54,Paid
BK02389,PS00643,FL0001,2026-04-12 03:57:00,Economy,Confirmed,5504,990.72,2000,4494.72,Paid
BK02390,PS00098,FL0169,2026-05-23 03:25:00,Economy,Confirmed,6667,1200.06,2000,5867.0599999999995,Paid
BK02391,PS00133,FL0145,2026-07-13 18:47:00,First,Confirmed,36471,6564.78,500,42535.78,Paid
BK02392,PS00540,FL0100,2026-05-04 06:30:00,Economy,Confirmed,7985,1437.3,500,8922.3,Paid
BK02393,PS00114,FL0156,2026-05-25 05:36:00,Economy,Confirmed,7043,1267.74,500,7810.74,Paid
BK02394,PS00905,FL0137,2026-05-22 10:49:00,Economy,Confirmed,3007,541.26,1500,2048.26,Paid
BK02395,PS00745,FL0189,2026-07-25 21:05:00,Premium Economy,Confirmed,11641,2095.38,0,13736.380000000001,Paid
BK02396,PS00329,FL0065,2026-05-25 09:08:00,Premium Economy,Confirmed,11204,2016.72,1000,12220.72,Paid
BK02397,PS00645,FL0118,2026-07-19 07:09:00,Economy,Pending,4426,796.68,1500,3722.6800000000003,Paid
BK02398,PS00290,FL0005,2026-07-27 20:50:00,Business,Confirmed,17617,3171.06,1500,19288.06,Paid
BK02399,PS00878,FL0028,2026-08-23 14:58:00,Economy,Confirmed,5140,925.2,500,5565.2,Pending
BK02400,PS00346,FL0018,2026-06-17 12:17:00,Economy,Confirmed,3407,613.26,2000,2020.2600000000002,Paid
BK02401,PS00395,FL0152,2026-05-15 20:30:00,Economy,Pending,7612,1370.16,0,8982.16,Paid
BK02402,PS00689,FL0166,2026-08-08 05:16:00,Economy,Pending,6733,1211.94,1000,6944.9400000000005,Paid
BK02403,PS00933,FL0124,2026-07-09 10:29:00,Economy,Confirmed,4631,833.58,2000,3464.58,Paid
BK02404,PS00996,FL0086,2026-07-20 09:13:00,Business,Confirmed,18764,3377.52,2000,20141.52,Paid
BK02405,PS00676,FL0104,2026-06-14 18:18:00,Economy,Confirmed,3253,585.54,1500,2338.54,Paid
BK02406,PS00765,FL0074,2026-06-23 06:58:00,Economy,Confirmed,6047,1088.46,0,7135.46,Paid
BK02407,PS00458,FL0099,2026-07-02 07:40:00,First,Confirmed,37829,6809.22,1000,43638.22,Paid
BK02408,PS00453,FL0172,2026-06-29 19:34:00,Premium Economy,Confirmed,8673,1561.14,2000,8234.14,Paid
BK02409,PS00949,FL0032,2026-04-27 17:00:00,Economy,Cancelled,6814,1226.52,500,7540.52,Paid
BK02410,PS00970,FL0056,2026-06-16 08:33:00,Economy,Confirmed,4636,834.48,500,4970.48,Paid
BK02411,PS00614,FL0121,2026-06-10 12:40:00,Business,Pending,16470,2964.6,500,18934.6,Paid
BK02412,PS00401,FL0138,2026-04-29 23:02:00,Economy,Confirmed,3420,615.6,2000,2035.6,Paid
BK02413,PS00272,FL0127,2026-08-14 03:21:00,Economy,Cancelled,5857,1054.26,500,6411.26,Paid
BK02414,PS00113,FL0025,2026-05-16 12:25:00,Economy,Confirmed,6505,1170.9,1500,6175.9,Paid
BK02415,PS00744,FL0020,2026-05-27 09:31:00,Economy,Confirmed,4409,793.62,2000,3202.62,Paid
BK02416,PS00078,FL0059,2026-05-08 09:22:00,Economy,Confirmed,4550,819.0,1500,3869.0,Paid
BK02417,PS00961,FL0056,2026-06-16 08:33:00,Premium Economy,Confirmed,11368,2046.24,2000,11414.24,Paid
BK02418,PS01000,FL0147,2026-06-23 11:35:00,Economy,Confirmed,3582,644.76,1500,2726.76,Paid
BK02419,PS00418,FL0040,2026-04-28 19:26:00,Economy,Confirmed,3758,676.44,0,4434.4400000000005,Paid
BK02420,PS00535,FL0145,2026-04-29 18:47:00,Economy,Confirmed,5729,1031.22,500,6260.22,Pending
BK02421,PS00851,FL0016,2026-06-21 20:33:00,Economy,Confirmed,6769,1218.42,1000,6987.42,Paid
BK02422,PS00297,FL0021,2026-07-23 13:15:00,Economy,Confirmed,7330,1319.4,0,8649.4,Paid
BK02423,PS00519,FL0132,2026-07-15 04:23:00,Economy,Confirmed,7426,1336.68,1000,7762.68,Pending
BK02424,PS00658,FL0008,2026-04-29 06:29:00,Economy,Confirmed,6905,1242.9,2000,6147.9,Paid
BK02425,PS00272,FL0175,2026-07-11 21:09:00,Economy,Confirmed,7196,1295.28,1500,6991.280000000001,Paid
BK02426,PS00891,FL0022,2026-04-27 08:35:00,Business,Confirmed,20369,3666.42,500,23535.42,Paid
BK02427,PS00067,FL0086,2026-08-12 09:13:00,Economy,Confirmed,5108,919.44,1500,4527.4400000000005,Pending
BK02428,PS00542,FL0102,2026-06-19 05:22:00,Economy,Confirmed,6514,1172.52,0,7686.52,Paid
BK02429,PS00249,FL0079,2026-07-29 06:37:00,Business,Confirmed,14769,2658.42,1500,15927.419999999998,Paid
BK02430,PS00102,FL0036,2026-05-07 03:29:00,Economy,Confirmed,6007,1081.26,0,7088.26,Paid
BK02431,PS00150,FL0106,2026-05-08 05:43:00,Economy,Cancelled,5532,995.76,1000,5527.76,Paid
BK02432,PS00696,FL0129,2026-05-15 14:26:00,Economy,Confirmed,6873,1237.14,1500,6610.14,Paid
BK02433,PS00941,FL0125,2026-07-15 02:17:00,Economy,Confirmed,3785,681.3,500,3966.3,Paid
BK02434,PS00264,FL0194,2026-08-28 00:50:00,Economy,Confirmed,6153,1107.54,500,6760.54,Refunded
BK02435,PS00847,FL0083,2026-05-05 22:15:00,Economy,Pending,3453,621.54,2000,2074.54,Paid
BK02436,PS00735,FL0062,2026-07-06 15:03:00,Economy,Confirmed,7151,1287.18,1500,6938.18,Paid
BK02437,PS00771,FL0002,2026-06-13 23:18:00,Premium Economy,Pending,10475,1885.5,1500,10860.5,Paid
BK02438,PS00720,FL0185,2026-05-10 18:30:00,Economy,Confirmed,4810,865.8,500,5175.8,Paid
BK02439,PS00055,FL0164,2026-06-09 01:54:00,Economy,Confirmed,5114,920.52,500,5534.52,Paid
BK02440,PS00726,FL0105,2026-06-02 17:34:00,Economy,Pending,6924,1246.32,1500,6670.32,Paid
BK02441,PS00723,FL0128,2026-04-27 15:49:00,Economy,Confirmed,3517,633.06,1500,2650.0599999999995,Paid
BK02442,PS00066,FL0191,2026-06-05 11:28:00,Premium Economy,Confirmed,11906,2143.08,1500,12549.08,Paid
BK02443,PS00159,FL0062,2026-07-29 15:03:00,Economy,Confirmed,4201,756.18,500,4457.18,Paid
BK02444,PS00880,FL0078,2026-07-07 03:40:00,Business,Confirmed,17805,3204.9,1500,19509.9,Paid
BK02445,PS00400,FL0043,2026-06-18 18:47:00,Economy,Confirmed,4619,831.42,2000,3450.42,Paid
BK02446,PS00594,FL0118,2026-07-27 07:09:00,Economy,Confirmed,6532,1175.76,1000,6707.76,Paid
BK02447,PS00519,FL0034,2026-07-15 08:39:00,Economy,Confirmed,7568,1362.24,1500,7430.24,Paid
BK02448,PS00079,FL0082,2026-07-20 08:26:00,Economy,Confirmed,5164,929.52,0,6093.52,Paid
BK02449,PS00290,FL0197,2026-04-25 21:29:00,First,Confirmed,27081,4874.58,2000,29955.58,Paid
BK02450,PS00243,FL0051,2026-04-19 12:34:00,Economy,Confirmed,5469,984.42,1500,4953.42,Paid
BK02451,PS00220,FL0129,2026-06-01 14:26:00,Economy,Confirmed,4851,873.18,1500,4224.18,Paid
BK02452,PS00984,FL0063,2026-07-24 14:45:00,Economy,Confirmed,7573,1363.14,1000,7936.139999999999,Pending
BK02453,PS00560,FL0146,2026-07-16 13:26:00,Economy,Confirmed,6504,1170.72,2000,5674.72,Paid
